   9460.00   0.54892

   9470.00   0.54892

   9480.00   0.54892

   9490.00   0.54892

   9500.00   0.54891

   9510.00   0.54891

   9520.00   0.54891

   9530.00   0.54891

   9540.00   0.54890

   9550.00   0.54890

   9560.00   0.54890

   9570.00   0.54890

   9580.00   0.54889

   9590.00   0.54889

   9600.00   0.54889

   9610.00   0.54888

   9620.00   0.54888

   9630.00   0.54888

   9640.00   0.54887

   9650.00   0.54887

   9660.00   0.54887

   9670.00   0.54887

   9680.00   0.54886

   9690.00   0.54886

   9700.00   0.54886

   9710.00   0.54885

   9720.00   0.54885

   9730.00   0.54885

   9740.00   0.54884

   9750.00   0.54884

   9760.00   0.54884

   9770.00   0.54883

   9780.00   0.54883

   9790.00   0.54883

   9800.00   0.54882

   9810.00   0.54882

   9820.00   0.54882

   9830.00   0.54881

   9840.00   0.54881

   9850.00   0.54881

   9860.00   0.54880

   9870.00   0.54880

   9880.00   0.54879

   9890.00   0.54879

   9900.00   0.54879

   9910.00   0.54878

   9920.00   0.54878

   9930.00   0.54878

   9940.00   0.54877

   9950.00   0.54877

   9960.00   0.54877

   9970.00   0.54876

   9980.00   0.54876

   9990.00   0.54875

